,accuracy,loss,val_accuracy,val_loss
0,0.4439433515071869,1.1909013986587524,0.46785154938697815,1.1601831912994385
1,0.45823541283607483,1.1673327684402466,0.46785154938697815,1.1550368070602417
2,0.458298921585083,1.165981650352478,0.46785154938697815,1.1598769426345825
3,0.458298921585083,1.1660066843032837,0.46785154938697815,1.1589559316635132
4,0.4581083655357361,1.1651991605758667,0.46785154938697815,1.1572434902191162
5,0.458298921585083,1.1647685766220093,0.46785154938697815,1.153744101524353
6,0.458298921585083,1.1659297943115234,0.46785154938697815,1.1581809520721436
7,0.458298921585083,1.164191484451294,0.46785154938697815,1.153153657913208
8,0.458298921585083,1.1662722826004028,0.46785154938697815,1.1546388864517212
9,0.458298921585083,1.1622793674468994,0.46785154938697815,1.1574678421020508
10,0.458298921585083,1.162876009941101,0.46785154938697815,1.156141757965088
11,0.458298921585083,1.1624846458435059,0.46785154938697815,1.1540491580963135
12,0.458298921585083,1.1633509397506714,0.46785154938697815,1.1538928747177124
13,0.458298921585083,1.1634329557418823,0.46785154938697815,1.1554468870162964
14,0.458298921585083,1.1619094610214233,0.46785154938697815,1.1537827253341675
15,0.458298921585083,1.1603424549102783,0.46785154938697815,1.1558092832565308
16,0.458298921585083,1.160473346710205,0.46785154938697815,1.1546016931533813
17,0.458298921585083,1.1603871583938599,0.46785154938697815,1.153472661972046
18,0.458298921585083,1.159719467163086,0.46785154938697815,1.1537011861801147
19,0.458298921585083,1.159741759300232,0.46785154938697815,1.1549018621444702
20,0.458298921585083,1.158541202545166,0.46785154938697815,1.1531802415847778
21,0.458298921585083,1.1587932109832764,0.46785154938697815,1.1530005931854248
22,0.458298921585083,1.1575981378555298,0.46785154938697815,1.1537539958953857
23,0.458298921585083,1.1574959754943848,0.46785154938697815,1.154089331626892
24,0.458298921585083,1.157517910003662,0.46785154938697815,1.1535948514938354
25,0.458298921585083,1.1575411558151245,0.46785154938697815,1.1541467905044556
26,0.458298921585083,1.1564501523971558,0.46785154938697815,1.1533746719360352
27,0.458298921585083,1.155864953994751,0.46785154938697815,1.153212308883667
28,0.458298921585083,1.1555559635162354,0.46785154938697815,1.1532175540924072
29,0.458298921585083,1.1554676294326782,0.46785154938697815,1.1530905961990356
30,0.458298921585083,1.15537428855896,0.46785154938697815,1.153113842010498
31,0.458298921585083,1.155325174331665,0.46785154938697815,1.15304696559906
32,0.458298921585083,1.155319333076477,0.46785154938697815,1.1531047821044922
33,0.458298921585083,1.155299186706543,0.46785154938697815,1.1530622243881226
34,0.458298921585083,1.155311942100525,0.46785154938697815,1.1531013250350952
35,0.458298921585083,1.155289888381958,0.46785154938697815,1.1530542373657227
36,0.458298921585083,1.1553114652633667,0.46785154938697815,1.1530485153198242
37,0.458298921585083,1.1553244590759277,0.46785154938697815,1.1530773639678955
38,0.458298921585083,1.15531587600708,0.46785154938697815,1.153095006942749
39,0.458298921585083,1.1553078889846802,0.46785154938697815,1.1530922651290894
40,0.458298921585083,1.1552941799163818,0.46785154938697815,1.1530964374542236
41,0.458298921585083,1.155290126800537,0.46785154938697815,1.1531250476837158
42,0.458298921585083,1.1553266048431396,0.46785154938697815,1.153085470199585
43,0.458298921585083,1.1552934646606445,0.46785154938697815,1.1531060934066772
44,0.458298921585083,1.1552903652191162,0.46785154938697815,1.153125286102295
45,0.458298921585083,1.1552958488464355,0.46785154938697815,1.1530605554580688
46,0.458298921585083,1.155300259590149,0.46785154938697815,1.1530823707580566
47,0.458298921585083,1.1553066968917847,0.46785154938697815,1.152949333190918
48,0.458298921585083,1.1552927494049072,0.46785154938697815,1.1530977487564087
49,0.458298921585083,1.155295729637146,0.46785154938697815,1.1532169580459595
